id,predicted
329273,102.75473600530854
133046,149.08759831095657
960346,211.02738155673896
727148,59.58098742555437
162411,128.14116475615586
549402,256.4204031800524
113051,120.7627384551955
568162,40.134006708888236
743215,179.35962133747447
239662,128.82464168267026
763984,115.52646147125381
975459,90.15782715403405
729196,104.98667999910906
803990,319.4261757736349
805679,82.18617257414937
449487,105.0348259077581
177712,96.27410365977379
652485,127.1582119512515
340139,131.6044993894365
621863,124.8881184362569
546215,60.44228156390589
218241,62.30298904586039
718252,367.57936535601505
552147,52.450519547525396
409475,58.610686435730926
401992,129.8211427283092
752755,101.15298776647319
341149,17.398676225281168
182029,151.21840360217033
224937,84.60979159204244
135997,120.54990011599672
863056,135.18970011801997
814726,93.2099528371482
738398,86.20947387223458
359096,91.1264424000842
506425,113.59355449320593
881246,92.75735181380755
440996,100.50159664487877
798683,136.0927165286923
822315,66.13727277361231
756681,82.0642901488588
987888,427.49287618036897
860961,19.031051092821677
568375,75.07178809883243
537031,86.43366002658449
971568,178.73078663632052
285401,210.59328545668663
883240,101.68183761333
978876,68.8369430992829
522559,144.4021328937385
446379,80.39441050228628
879514,79.31328977204238
686303,140.0007174117773
501790,77.13319761137046
169184,106.15728378136882
762864,194.3413092711297
394415,74.29110567058356
693818,180.84120049200789
357791,135.32892886457608
950901,71.7344001328702
921363,377.2638816627264
315923,76.12455800362014
216877,100.13926489457644
691181,131.24540615628874
822481,61.67994186208161
195442,46.990766197675434
531290,138.5126395105949
818439,180.33542332763807
160087,273.4204431997818
126810,193.03611368317115
800459,153.06160219388622
114956,55.161688150200085
725056,43.861361720305005
845503,113.24456354045412
643464,83.06076170392545
263388,62.38671170085982
875070,70.13588569276963
722445,80.3364646786088
378060,103.44477874151305
428130,42.407270563030636
665374,54.17833393177688
290306,124.8981344040528
363180,54.45256115288399
667442,77.07012875805366
591096,123.15064214426341
864419,73.22105295764804
379584,146.92719353978583
341237,189.75260279129012
502766,84.44650614708313
848231,140.79361469788637
682708,84.1529787060286
581563,132.816785269561
433264,159.7981491421691
506461,44.874585103371956
943058,157.87595488566572
635031,109.05235907422828
635393,211.56219053464284
415443,148.37079530258814
545561,104.7401655772688
686421,116.76948434499447
678939,157.24937329362353
217544,251.38603028075437
124195,121.50593662908776
260064,239.47899134386708
108655,232.06029076109982
936006,64.05193243570125
397498,516.6241667484535
461188,121.52219104284154
268125,126.50736655251764
568413,141.8457224279611
370680,232.4371207705459
187530,217.17881331449107
753433,54.509208856271336
748185,78.76558757470687
121887,130.70880731291084
476943,130.70322248067103
556666,103.85632996155107
689288,79.65499720414554
151097,127.19334374384817
189883,91.58030528046282
387127,54.477778121163766
599575,244.90045256679662
657754,50.65100647997125
836817,133.34718223907888
481934,152.96452958624192
213789,89.25653447558562
653404,389.65601513746265
789095,80.89883833817437
440493,77.61268373362162
616853,113.0481046542584
727562,121.36143598314791
644559,197.2419571238232
324985,77.83126781372222
734985,156.49838681863432
587442,63.032310635949706
460020,125.88178249819286
866589,111.4750955003181
863178,103.2029067577253
