id,predicted
329273,108.7308564973166
133046,139.24651374981434
960346,182.86996715845916
727148,79.678583053531
162411,123.144278579412
549402,252.2216813876727
113051,133.9423293998932
568162,46.25108305816081
743215,154.8719661439838
239662,119.69529131296602
763984,105.46917091505583
975459,68.27481072829872
729196,93.71079347200165
803990,310.23150473987926
805679,85.81369965072768
449487,125.61282177398287
177712,108.07168267966578
652485,150.39778887565984
340139,139.13799563865498
621863,138.08733571270403
546215,55.45799138203792
218241,67.75470232044185
718252,206.35747926091477
552147,69.7570077239249
409475,51.892877434020704
401992,135.53940516656652
752755,92.17760434251383
341149,30.387370535976316
182029,143.2241373190456
224937,92.59842146826821
135997,114.03658552247418
863056,146.77079897028824
814726,80.4402388665073
738398,77.77052280627099
359096,121.07869172881644
506425,127.97309835336291
881246,92.8938771358233
440996,129.11045722503553
798683,128.97304932028553
822315,60.60100623340107
756681,79.43518669582068
987888,361.63592921899254
860961,27.059680853504748
568375,83.73924507900125
537031,90.2722161615386
971568,155.46778785752286
285401,199.16857671860652
883240,86.94232949734153
978876,74.45829861110163
522559,142.2897722247162
446379,79.1009095331325
879514,74.85814536267816
686303,86.16023580615877
501790,77.41074873780778
169184,135.98506561786618
762864,227.43063463305558
394415,78.1007432041513
693818,179.6028652226045
357791,118.70473782731341
950901,84.05051993313565
921363,313.83984534898843
315923,80.90162597367849
216877,104.49124105044439
691181,153.02150156987946
822481,62.49341137639862
195442,60.414678139037655
531290,139.03835855186946
818439,131.0548114100987
160087,244.95916310981397
126810,148.32488213365363
800459,160.88472914394725
114956,59.31853000483079
725056,50.29685558596002
845503,119.3555428014411
643464,63.713491264012056
263388,62.90768923312061
875070,88.4262059292162
722445,100.49600697364856
378060,127.80103564944564
428130,55.77532330128585
665374,59.53489024280005
290306,121.28145712803958
363180,73.16737025885047
667442,62.57551382316887
591096,122.29708090244169
864419,67.87194130169875
379584,133.44110203146562
341237,175.0063032028249
502766,76.2550619357611
848231,133.03463757803422
682708,49.93764472001823
581563,139.93378332902108
433264,128.96072361504605
506461,61.9102644625253
943058,164.58477630622681
635031,101.56829570847705
635393,195.36315414289618
415443,128.06087385178805
545561,107.35048593151365
686421,117.81687187545573
678939,137.5251676363322
217544,244.80729926957537
124195,119.52104255829632
260064,212.05700907308193
108655,213.7346555905516
936006,59.20049077641525
397498,378.47979996027317
461188,131.65894933612213
268125,127.17014665997229
568413,156.87985865431457
370680,254.88136939861414
187530,167.4356389928552
753433,61.368790963432126
748185,112.91337024792178
121887,160.45965694939198
476943,136.44979080307988
556666,91.99705466246428
689288,73.9968951983827
151097,128.23594793906392
189883,91.46626981997778
387127,78.78794758808691
599575,219.47631524210064
657754,59.502077150194054
836817,148.18979502959598
481934,135.09606633252363
213789,73.49035046661355
653404,318.3880804878317
789095,102.61401174700586
440493,101.64211979821098
616853,120.47497593146818
727562,113.47193865017917
644559,159.83770559439358
324985,80.67558432048175
734985,130.53023817360358
587442,87.62299552311626
460020,149.6787081694649
866589,119.89261852134929
863178,109.95067954178853
122527,321.187102928952
986251,244.8915273228209
505678,144.14301829946672
638731,56.96566612380451
885224,59.22011902554724
820214,132.15329006579825
727453,223.34918166288483
506388,152.81671970879887
464616,135.52725889669543
630245,58.71021875410333
401253,130.48784108089598
413477,56.68136074578079
127274,269.93026768777224
656906,112.81077384165017
163170,122.5049439861935
850986,110.28541982911709
471533,149.997493909972
683305,120.66736010559273
561059,134.7787438292653
616507,337.220032907275
139198,74.34140673596316
644962,70.85030986140869
453948,92.06067038132656
829887,121.4558694072343
882638,249.85245222006023
238953,61.42676873045175
557115,160.97532287466092
660322,154.97938229169506
503525,136.98375723796673
479933,224.30367926015788
170980,114.2764214166531
797224,604.4569254564796
189210,84.54419631738783
917034,229.44552135516446
956865,81.42005010760138
633391,122.4644803917778
774002,60.55822736509786
473624,141.18092678879387
975741,132.3768507253
838807,71.07992176793158
672234,103.95169046618845
174566,223.07109412207092
543461,131.9021677378832
673389,68.67893833606728
628956,58.88412626703552
574578,194.6978829321467
101508,201.86067766501097
687233,54.316768245800674
359492,333.77952129705307
656621,94.37921968334642
686205,98.33184459067384
320094,135.42357747021137
714058,50.697227017602074
689704,126.46796319837722
743402,150.85678759716401
150343,121.25464356104871
518700,114.47929008008805
330944,74.88366336467656
244172,156.34607134207775
187294,209.47899793767928
458287,131.88878903790098
117584,72.48296056958011
543873,182.95210784995922
200458,138.659926367471
439559,65.75628413988545
120106,102.03469460952644
979155,64.8249232826327
906040,1128.9948850553878
569439,89.28213818537316
409331,67.5173291358901
387244,102.14765252165616
614508,115.98106495663984
250441,176.76994742672306
439801,122.0640707752287
205264,165.01367430831
477069,167.41054263690015
